age_cov,cov_all,fast_fraction,fulldate,grid_cell,min_season_cov
0.65,0.736842105263158,0.6,2014-06-26,6088,0.5
0.65,0.666666666666667,0.6,2017-06-17,6088,0.5
0.65,0.8484848484848492,0.6,2017-06-17,6088,0.5
0.65,0.736842105263158,0.6,2017-06-26,6088,0.5
0.65,0.25,0.6,2009-06-02,6089,0.5
0.65,0.32,0.6,2010-06-02,6089,0.5
0.65,0.375,0.6,2011-06-02,6089,0.5
0.65,0.3,0.6,2012-06-02,6089,0.5
0.65,0.545454545454545,0.6,2013-12-17,6089,0.5
0.65,0.4,0.6,2015-02-10,6089,0.5
0.65,0.625,0.6,2015-06-09,6089,0.5
0.65,0.25,0.6,2009-06-02,6090,0.5
0.65,0.32,0.6,2010-06-02,6090,0.5
0.65,0.375,0.6,2011-06-02,6090,0.5
0.65,0.3,0.6,2012-06-02,6090,0.5
0.65,1.0,0.6,2014-02-17,6090,0.5
0.65,1.0,0.6,2017-02-17,6090,0.5
0.65,0.25,0.6,2009-06-02,6091,0.5
0.65,0.32,0.6,2010-06-02,6091,0.5
0.65,0.375,0.6,2011-06-02,6091,0.5
0.65,0.3,0.6,2012-06-02,6091,0.5
0.65,0.666666666666667,0.6,2014-02-17,6091,0.5
0.65,0.666666666666667,0.6,2017-02-17,6091,0.5
0.65,0.25,0.6,2009-06-02,6092,0.5
0.65,0.32,0.6,2010-06-02,6092,0.5
0.65,0.375,0.6,2011-06-02,6092,0.5
0.65,0.3,0.6,2012-06-02,6092,0.5
0.65,1.0,0.6,2013-12-15,6092,0.5
0.65,0.5,0.6,2014-09-25,6092,0.5
0.65,0.42857142857142894,0.6,2015-03-18,6092,0.5
0.65,0.5,0.6,2017-09-25,6092,0.5
0.65,0.25,0.6,2009-06-02,6093,0.5
0.65,0.32,0.6,2010-06-02,6093,0.5
0.65,0.375,0.6,2011-06-02,6093,0.5
0.65,0.3,0.6,2012-06-02,6093,0.5
0.65,0.833333333333333,0.6,2014-02-10,6093,0.5
0.65,1.0,0.6,2014-06-15,6093,0.5
0.65,0.4,0.6,2014-09-25,6093,0.5
0.65,0.5,0.6,2015-06-17,6093,0.5
0.65,0.833333333333333,0.6,2017-02-10,6093,0.5
0.65,1.0,0.6,2017-06-15,6093,0.5
0.65,0.4,0.6,2017-09-25,6093,0.5
0.65,0.25,0.6,2009-06-02,6094,0.5
0.65,0.32,0.6,2010-06-02,6094,0.5
0.65,0.375,0.6,2011-06-02,6094,0.5
0.65,0.3,0.6,2012-06-02,6094,0.5
0.65,1.0,0.6,2014-06-18,6094,0.5
0.65,1.0,0.6,2017-06-18,6094,0.5
0.65,0.25,0.6,2009-06-02,6095,0.5
0.65,0.32,0.6,2010-06-02,6095,0.5
0.65,0.375,0.6,2011-06-02,6095,0.5
0.65,0.3,0.6,2012-06-02,6095,0.5
0.65,0.4,0.6,2013-06-18,6095,0.5
0.65,0.444444444444444,0.6,2013-09-20,6095,0.5
0.65,0.5,0.6,2014-07-18,6095,0.5
0.65,1.0,0.6,2014-11-23,6095,0.5
0.65,0.5,0.6,2017-07-18,6095,0.5
0.65,1.0,0.6,2017-11-23,6095,0.5
0.65,0.25,0.6,2009-06-02,6096,0.5
0.65,0.32,0.6,2010-06-02,6096,0.5
0.65,0.375,0.6,2011-06-02,6096,0.5
0.65,0.3,0.6,2012-06-02,6096,0.5
0.65,0.666666666666667,0.6,2013-10-15,6096,0.5
0.65,0.25,0.6,2009-06-02,6097,0.5
0.65,0.32,0.6,2010-06-02,6097,0.5
0.65,0.375,0.6,2011-06-02,6097,0.5
0.65,0.3,0.6,2012-06-02,6097,0.5
0.65,0.5,0.6,2012-07-13,6097,0.5
0.65,0.6,0.6,2013-06-29,6097,0.5
0.65,0.25,0.6,2009-06-02,6098,0.5
0.65,0.32,0.6,2010-06-02,6098,0.5
0.65,0.375,0.6,2011-06-02,6098,0.5
0.65,0.3,0.6,2012-06-02,6098,0.5
0.65,0.482758620689655,0.6,2013-09-26,6098,0.5
0.65,0.882352941176471,0.6,2014-06-13,6098,0.5
0.65,0.805555555555556,0.6,2014-07-27,6098,0.5
0.65,0.882352941176471,0.6,2017-06-13,6098,0.5
0.65,0.805555555555556,0.6,2017-07-27,6098,0.5
0.65,0.25,0.6,2009-06-02,6099,0.5
0.65,0.32,0.6,2010-06-02,6099,0.5
0.65,0.375,0.6,2011-06-02,6099,0.5
0.65,0.3,0.6,2012-06-02,6099,0.5
0.65,1.0,0.6,2014-08-06,6099,0.5
0.65,1.0,0.6,2017-08-06,6099,0.5
0.65,0.25,0.6,2009-06-02,6100,0.5
0.65,0.32,0.6,2010-06-02,6100,0.5
0.65,0.375,0.6,2011-06-02,6100,0.5
0.65,0.3,0.6,2012-06-02,6100,0.5
0.65,0.523809523809524,0.6,2014-02-07,6100,0.5
0.65,0.5178571428571429,0.6,2014-06-17,6100,0.5
0.65,0.28571428571428603,0.6,2014-09-26,6100,0.5
0.65,0.5714285714285711,0.6,2015-06-09,6100,0.5
0.65,0.523809523809524,0.6,2017-02-07,6100,0.5
0.65,0.5178571428571429,0.6,2017-06-17,6100,0.5
0.65,0.28571428571428603,0.6,2017-09-26,6100,0.5
0.65,0.25,0.6,2009-06-02,6101,0.5
0.65,0.32,0.6,2010-06-02,6101,0.5
0.65,0.375,0.6,2011-06-02,6101,0.5
0.65,0.3,0.6,2012-06-02,6101,0.5
0.65,0.944444444444444,0.6,2014-02-25,6101,0.5
0.65,0.944444444444444,0.6,2017-02-25,6101,0.5
0.65,0.25,0.6,2009-06-02,6102,0.5
0.65,0.32,0.6,2010-06-02,6102,0.5
0.65,0.375,0.6,2011-06-02,6102,0.5
0.65,0.3,0.6,2012-06-02,6102,0.5
0.65,1.0,0.6,2014-02-17,6102,0.5
0.65,1.0,0.6,2017-02-17,6102,0.5
0.65,0.25,0.6,2009-06-02,6103,0.5
0.65,0.32,0.6,2010-06-02,6103,0.5
0.65,0.375,0.6,2011-06-02,6103,0.5
0.65,0.3,0.6,2012-06-02,6103,0.5
0.65,0.33333333333333304,0.6,2013-06-19,6103,0.5
0.65,0.6,0.6,2013-09-21,6103,0.5
0.65,0.5,0.6,2014-06-17,6103,0.5
0.65,0.5,0.6,2017-06-17,6103,0.5
0.65,0.25,0.6,2009-06-02,6104,0.5
0.65,0.32,0.6,2010-06-02,6104,0.5
0.65,0.375,0.6,2011-06-02,6104,0.5
0.65,0.3,0.6,2012-06-02,6104,0.5
0.65,0.4166666666666671,0.6,2013-06-18,6104,0.5
0.65,0.307692307692308,0.6,2013-09-20,6104,0.5
0.65,0.75,0.6,2014-06-17,6104,0.5
0.65,1.0,0.6,2014-06-24,6104,0.5
0.65,0.75,0.6,2017-06-17,6104,0.5
0.65,1.0,0.6,2017-06-24,6104,0.5
0.65,0.25,0.6,2009-06-02,6105,0.5
0.65,0.32,0.6,2010-06-02,6105,0.5
0.65,0.375,0.6,2011-06-02,6105,0.5
0.65,0.3,0.6,2012-06-02,6105,0.5
0.65,0.666666666666667,0.6,2013-09-26,6105,0.5
0.65,1.0,0.6,2014-07-28,6105,0.5
0.65,1.0,0.6,2017-07-28,6105,0.5
0.65,0.25,0.6,2009-06-02,6106,0.5
0.65,0.32,0.6,2010-06-02,6106,0.5
0.65,0.375,0.6,2011-06-02,6106,0.5
0.65,0.3,0.6,2012-06-02,6106,0.5
0.65,0.525,0.6,2013-06-26,6106,0.5
0.65,0.5,0.6,2013-09-27,6106,0.5
0.65,0.9016393442622952,0.6,2014-07-06,6106,0.5
0.65,0.9016393442622952,0.6,2017-07-06,6106,0.5
0.65,0.25,0.6,2009-06-02,6107,0.5
0.65,0.32,0.6,2010-06-02,6107,0.5
0.65,0.375,0.6,2011-06-02,6107,0.5
0.65,0.3,0.6,2012-06-02,6107,0.5
0.65,0.538461538461538,0.6,2013-09-29,6107,0.5
0.65,0.736842105263158,0.6,2014-06-18,6107,0.5
0.65,0.6875,0.6,2014-07-05,6107,0.5
0.65,0.736842105263158,0.6,2017-06-18,6107,0.5
0.65,0.6875,0.6,2017-07-05,6107,0.5
0.65,0.25,0.6,2009-06-02,6108,0.5
0.65,0.32,0.6,2010-06-02,6108,0.5
0.65,0.375,0.6,2011-06-02,6108,0.5
0.65,0.3,0.6,2012-06-02,6108,0.5
0.65,0.6363636363636359,0.6,2013-06-25,6108,0.5
0.65,0.6923076923076921,0.6,2013-09-24,6108,0.5
0.65,0.6363636363636359,0.6,2014-06-09,6108,0.5
0.65,1.0,0.6,2014-08-13,6108,0.5
0.65,0.6363636363636359,0.6,2017-06-09,6108,0.5
0.65,1.0,0.6,2017-08-13,6108,0.5
0.65,0.25,0.6,2009-06-02,6109,0.5
0.65,0.32,0.6,2010-06-02,6109,0.5
0.65,0.375,0.6,2011-06-02,6109,0.5
0.65,0.3,0.6,2012-06-02,6109,0.5
0.65,1.0,0.6,2014-06-15,6109,0.5
0.65,1.0,0.6,2017-06-15,6109,0.5
0.65,0.25,0.6,2009-06-02,6110,0.5
0.65,0.32,0.6,2010-06-02,6110,0.5
0.65,0.375,0.6,2011-06-02,6110,0.5
0.65,0.3,0.6,2012-06-02,6110,0.5
0.65,0.25,0.6,2009-06-02,6111,0.5
0.65,0.32,0.6,2010-06-02,6111,0.5
0.65,0.375,0.6,2011-06-02,6111,0.5
0.65,0.3,0.6,2012-06-02,6111,0.5
0.65,0.652173913043478,0.6,2013-06-27,6111,0.5
0.65,0.6,0.6,2013-10-01,6111,0.5
0.65,0.857142857142857,0.6,2014-06-14,6111,0.5
0.65,0.787878787878788,0.6,2014-08-03,6111,0.5
0.65,0.857142857142857,0.6,2017-06-14,6111,0.5
0.65,0.787878787878788,0.6,2017-08-03,6111,0.5
0.65,0.25,0.6,2009-06-02,6112,0.5
0.65,0.32,0.6,2010-06-02,6112,0.5
0.65,0.375,0.6,2011-06-02,6112,0.5
0.65,0.3,0.6,2012-06-02,6112,0.5
0.65,0.375,0.6,2013-02-25,6112,0.5
0.65,0.28571428571428603,0.6,2013-09-27,6112,0.5
0.65,0.8888888888888891,0.6,2014-08-11,6112,0.5
0.65,0.8888888888888891,0.6,2017-08-11,6112,0.5
0.65,0.25,0.6,2009-06-02,6113,0.5
0.65,0.32,0.6,2010-06-02,6113,0.5
0.65,0.375,0.6,2011-06-02,6113,0.5
0.65,0.3,0.6,2012-06-02,6113,0.5
0.65,1.0,0.6,2014-06-09,6113,0.5
0.65,1.0,0.6,2017-06-09,6113,0.5
0.65,0.25,0.6,2009-06-02,6114,0.5
0.65,0.32,0.6,2010-06-02,6114,0.5
0.65,0.375,0.6,2011-06-02,6114,0.5
0.65,0.3,0.6,2012-06-02,6114,0.5
0.65,0.5333333333333329,0.6,2013-09-25,6114,0.5
0.65,0.5,0.6,2014-06-09,6114,0.5
0.65,0.5714285714285711,0.6,2014-08-09,6114,0.5
0.65,0.5,0.6,2017-06-09,6114,0.5
0.65,0.5714285714285711,0.6,2017-08-09,6114,0.5
0.65,0.25,0.6,2009-06-02,6115,0.5
0.65,0.32,0.6,2010-06-02,6115,0.5
0.65,0.5,0.6,2011-10-24,6115,0.5
0.65,0.4,0.6,2012-06-04,6115,0.5
0.65,0.25,0.6,2009-06-02,6116,0.5
0.65,0.32,0.6,2010-06-02,6116,0.5
0.65,0.4,0.6,2011-08-02,6116,0.5
0.65,0.4,0.6,2012-06-04,6116,0.5
0.65,0.33333333333333304,0.6,2012-06-29,6116,0.5
0.65,0.5,0.6,2012-11-15,6116,0.5
0.65,0.4,0.6,2014-02-19,6116,0.5
0.65,0.625,0.6,2014-04-20,6116,0.5
0.65,0.272727272727273,0.6,2014-09-21,6116,0.5
0.65,0.4,0.6,2017-02-19,6116,0.5
0.65,0.625,0.6,2017-04-20,6116,0.5
0.65,0.272727272727273,0.6,2017-09-21,6116,0.5
0.65,0.25,0.6,2009-06-02,6117,0.5
0.65,0.32,0.6,2010-06-02,6117,0.5
0.65,0.375,0.6,2011-06-02,6117,0.5
0.65,0.3,0.6,2012-06-02,6117,0.5
0.65,0.666666666666667,0.6,2014-02-18,6117,0.5
0.65,0.5,0.6,2014-08-15,6117,0.5
0.65,0.5,0.6,2015-08-19,6117,0.5
0.65,0.666666666666667,0.6,2017-02-18,6117,0.5
0.65,0.5,0.6,2017-08-15,6117,0.5
0.65,0.25,0.6,2009-06-02,6118,0.5
0.65,0.32,0.6,2010-06-02,6118,0.5
0.65,0.375,0.6,2011-06-02,6118,0.5
0.65,0.3,0.6,2012-06-02,6118,0.5
0.65,1.0,0.6,2013-10-31,6118,0.5
0.65,0.25,0.6,2009-06-02,6119,0.5
0.65,0.32,0.6,2010-06-02,6119,0.5
0.65,0.375,0.6,2011-06-02,6119,0.5
0.65,0.3,0.6,2012-06-02,6119,0.5
0.65,0.5,0.6,2013-07-02,6119,0.5
0.65,0.42857142857142894,0.6,2013-09-16,6119,0.5
0.65,1.0,0.6,2014-06-11,6119,0.5
0.65,1.0,0.6,2017-06-11,6119,0.5
0.65,0.25,0.6,2009-06-02,6120,0.5
0.65,0.32,0.6,2010-06-02,6120,0.5
0.65,0.375,0.6,2011-06-02,6120,0.5
0.65,0.3,0.6,2012-06-02,6120,0.5
0.65,0.33333333333333304,0.6,2013-09-25,6120,0.5
0.65,0.25,0.6,2009-06-02,6121,0.5
0.65,0.32,0.6,2010-06-02,6121,0.5
0.65,0.375,0.6,2011-06-02,6121,0.5
0.65,0.3,0.6,2012-06-02,6121,0.5
0.65,0.33333333333333304,0.6,2014-11-26,6121,0.5
0.65,0.33333333333333304,0.6,2017-11-26,6121,0.5
0.65,0.25,0.6,2009-06-02,6122,0.5
0.65,0.32,0.6,2010-06-02,6122,0.5
0.65,0.666666666666667,0.6,2015-02-19,6122,0.5
0.65,0.25,0.6,2009-06-02,6123,0.5
0.65,0.32,0.6,2010-06-02,6123,0.5
0.65,0.375,0.6,2011-06-02,6123,0.5
0.65,0.3,0.6,2012-06-02,6123,0.5
0.65,0.8,0.6,2014-06-09,6123,0.5
0.65,0.666666666666667,0.6,2015-06-17,6123,0.5
0.65,0.8,0.6,2017-06-09,6123,0.5
0.65,0.25,0.6,2009-06-02,6124,0.5
0.65,0.32,0.6,2010-06-02,6124,0.5
0.65,0.375,0.6,2011-06-02,6124,0.5
0.65,0.3,0.6,2012-06-02,6124,0.5
0.65,1.0,0.6,2013-09-16,6124,0.5
0.65,0.25,0.6,2009-06-02,6125,0.5
0.65,0.32,0.6,2010-06-02,6125,0.5
0.65,0.375,0.6,2011-06-02,6125,0.5
0.65,0.3,0.6,2012-06-02,6125,0.5
0.65,1.0,0.6,2013-07-02,6125,0.5
0.65,0.25,0.6,2009-06-02,6126,0.5
0.65,0.32,0.6,2010-06-02,6126,0.5
0.65,0.375,0.6,2011-06-02,6126,0.5
0.65,0.3,0.6,2012-06-02,6126,0.5
0.65,0.315789473684211,0.6,2013-06-23,6126,0.5
0.65,0.608695652173913,0.6,2013-09-16,6126,0.5
0.65,0.6,0.6,2014-06-11,6126,0.5
0.65,0.791666666666667,0.6,2014-08-10,6126,0.5
0.65,0.6,0.6,2017-06-11,6126,0.5
0.65,0.791666666666667,0.6,2017-08-10,6126,0.5
0.65,0.25,0.6,2009-06-02,6127,0.5
0.65,0.32,0.6,2010-06-02,6127,0.5
0.65,0.375,0.6,2011-06-02,6127,0.5
0.65,0.3,0.6,2012-06-02,6127,0.5
0.65,1.0,0.6,2013-06-24,6127,0.5
0.65,1.0,0.6,2014-06-10,6127,0.5
0.65,1.0,0.6,2014-06-11,6127,0.5
0.65,1.0,0.6,2017-06-10,6127,0.5
0.65,1.0,0.6,2017-06-11,6127,0.5
0.65,0.25,0.6,2009-06-02,6128,0.5
0.65,0.32,0.6,2010-06-02,6128,0.5
0.65,0.25,0.6,2009-06-02,6129,0.5
0.65,0.32,0.6,2010-06-02,6129,0.5
0.65,0.4,0.6,2012-05-02,6129,0.5
0.65,0.4,0.6,2012-09-11,6129,0.5
0.65,0.5,0.6,2014-09-21,6129,0.5
0.65,0.5,0.6,2017-09-21,6129,0.5
0.65,0.25,0.6,2009-06-02,6130,0.5
0.65,0.32,0.6,2010-06-02,6130,0.5
0.65,0.375,0.6,2011-06-02,6130,0.5
0.65,0.3,0.6,2012-06-02,6130,0.5
0.65,0.6428571428571429,0.6,2014-06-09,6130,0.5
0.65,0.4375,0.6,2014-09-07,6130,0.5
0.65,0.5,0.6,2014-12-19,6130,0.5
0.65,0.444444444444444,0.6,2015-08-16,6130,0.5
0.65,0.6428571428571429,0.6,2017-06-09,6130,0.5
0.65,0.4375,0.6,2017-09-07,6130,0.5
0.65,0.5,0.6,2017-12-19,6130,0.5
0.65,0.25,0.6,2009-06-02,6131,0.5
0.65,0.32,0.6,2010-06-02,6131,0.5
0.65,0.375,0.6,2011-06-02,6131,0.5
0.65,0.3,0.6,2012-06-02,6131,0.5
0.65,1.0,0.6,2014-06-09,6131,0.5
0.65,0.6,0.6,2014-09-07,6131,0.5
0.65,0.375,0.6,2014-12-19,6131,0.5
0.65,0.666666666666667,0.6,2015-08-17,6131,0.5
0.65,1.0,0.6,2017-06-09,6131,0.5
0.65,0.6,0.6,2017-09-07,6131,0.5
0.65,0.375,0.6,2017-12-19,6131,0.5
0.65,0.25,0.6,2009-06-02,6132,0.5
0.65,0.32,0.6,2010-06-02,6132,0.5
0.65,0.375,0.6,2011-06-02,6132,0.5
0.65,0.3,0.6,2012-06-02,6132,0.5
0.65,0.625,0.6,2014-09-20,6132,0.5
0.65,0.625,0.6,2017-09-20,6132,0.5
0.65,0.25,0.6,2009-06-02,6133,0.5
0.65,0.32,0.6,2010-06-02,6133,0.5
0.65,0.375,0.6,2011-06-02,6133,0.5
0.65,0.3,0.6,2012-06-02,6133,0.5
0.65,0.666666666666667,0.6,2014-03-18,6133,0.5
0.65,0.666666666666667,0.6,2017-03-18,6133,0.5
0.65,0.25,0.6,2009-06-02,6134,0.5
0.65,0.32,0.6,2010-06-02,6134,0.5
0.65,0.375,0.6,2011-06-02,6134,0.5
0.65,0.3,0.6,2012-06-02,6134,0.5
0.65,0.555555555555556,0.6,2013-07-02,6134,0.5
0.65,0.666666666666667,0.6,2013-09-16,6134,0.5
0.65,0.25,0.6,2009-06-02,6135,0.5
0.65,0.32,0.6,2010-06-02,6135,0.5
0.65,0.375,0.6,2011-06-02,6135,0.5
0.65,0.3,0.6,2012-06-02,6135,0.5
0.65,0.5,0.6,2012-10-11,6135,0.5
0.65,0.42857142857142894,0.6,2013-06-25,6135,0.5
0.65,0.76,0.6,2014-07-10,6135,0.5
0.65,0.76,0.6,2017-07-10,6135,0.5
0.65,0.25,0.6,2009-06-02,6136,0.5
0.65,0.32,0.6,2010-06-02,6136,0.5
0.65,0.5,0.6,2011-10-24,6136,0.5
0.65,0.28571428571428603,0.6,2012-06-30,6136,0.5
0.65,0.625,0.6,2015-03-04,6136,0.5
0.65,0.25,0.6,2009-06-02,6137,0.5
0.65,0.32,0.6,2010-06-02,6137,0.5
0.65,0.25,0.6,2009-06-02,6138,0.5
0.65,0.32,0.6,2010-06-02,6138,0.5
0.65,0.375,0.6,2011-06-02,6138,0.5
0.65,0.3,0.6,2012-06-02,6138,0.5
0.65,0.75,0.6,2013-12-09,6138,0.5
0.65,0.555555555555556,0.6,2014-02-06,6138,0.5
0.65,0.375,0.6,2015-01-17,6138,0.5
0.65,0.42857142857142894,0.6,2015-07-02,6138,0.5
0.65,0.555555555555556,0.6,2017-02-06,6138,0.5
0.65,0.25,0.6,2009-06-02,6139,0.5
0.65,0.32,0.6,2010-06-02,6139,0.5
0.65,0.375,0.6,2011-06-02,6139,0.5
0.65,0.3,0.6,2012-06-02,6139,0.5
0.65,1.0,0.6,2014-02-18,6139,0.5
0.65,0.33333333333333304,0.6,2015-05-20,6139,0.5
0.65,1.0,0.6,2017-02-18,6139,0.5
0.65,0.25,0.6,2009-06-02,6140,0.5
0.65,0.32,0.6,2010-06-02,6140,0.5
0.65,0.375,0.6,2011-06-02,6140,0.5
0.65,0.5714285714285711,0.6,2011-12-17,6140,0.5
0.65,0.3,0.6,2012-06-02,6140,0.5
0.65,0.5,0.6,2015-01-14,6140,0.5
0.65,0.25,0.6,2009-06-02,6141,0.5
0.65,0.32,0.6,2010-06-02,6141,0.5
0.65,0.375,0.6,2011-06-02,6141,0.5
0.65,0.3,0.6,2012-06-02,6141,0.5
0.65,1.0,0.6,2014-02-18,6141,0.5
0.65,0.5,0.6,2014-06-17,6141,0.5
0.65,1.0,0.6,2017-02-18,6141,0.5
0.65,0.5,0.6,2017-06-17,6141,0.5
0.65,0.25,0.6,2009-06-02,6142,0.5
0.65,0.32,0.6,2010-06-02,6142,0.5
0.65,0.375,0.6,2011-06-02,6142,0.5
0.65,0.3,0.6,2012-06-02,6142,0.5
0.65,1.0,0.6,2014-03-18,6142,0.5
0.65,1.0,0.6,2017-03-18,6142,0.5
0.65,0.25,0.6,2009-06-02,6143,0.5
0.65,0.32,0.6,2010-06-02,6143,0.5
0.65,0.375,0.6,2011-06-02,6143,0.5
0.65,0.3,0.6,2012-06-02,6143,0.5
0.65,0.75,0.6,2013-06-13,6143,0.5
0.65,1.0,0.6,2013-09-14,6143,0.5
0.65,0.25,0.6,2009-06-02,6144,0.5
0.65,0.32,0.6,2010-06-02,6144,0.5
0.65,0.375,0.6,2011-06-02,6144,0.5
0.65,0.3,0.6,2012-06-02,6144,0.5
0.65,0.473684210526316,0.6,2013-06-12,6144,0.5
0.65,0.433962264150943,0.6,2013-09-15,6144,0.5
0.65,0.927536231884058,0.6,2014-07-04,6144,0.5
0.65,0.490566037735849,0.6,2014-12-16,6144,0.5
0.65,0.927536231884058,0.6,2017-07-04,6144,0.5
0.65,0.490566037735849,0.6,2017-12-16,6144,0.5
0.65,0.25,0.6,2009-06-02,6145,0.5
0.65,0.32,0.6,2010-06-02,6145,0.5
0.65,0.25,0.6,2009-06-02,6146,0.5
0.65,0.32,0.6,2010-06-02,6146,0.5
0.65,0.272727272727273,0.6,2012-05-31,6146,0.5
0.65,0.289473684210526,0.6,2012-06-07,6146,0.5
0.65,0.631578947368421,0.6,2014-06-05,6146,0.5
0.65,0.666666666666667,0.6,2014-06-15,6146,0.5
0.65,0.447368421052632,0.6,2014-10-21,6146,0.5
0.65,0.484848484848485,0.6,2015-03-01,6146,0.5
0.65,0.631578947368421,0.6,2017-06-05,6146,0.5
0.65,0.666666666666667,0.6,2017-06-15,6146,0.5
0.65,0.447368421052632,0.6,2017-10-21,6146,0.5
0.65,0.25,0.6,2009-06-02,6147,0.5
0.65,0.32,0.6,2010-06-02,6147,0.5
0.65,0.444444444444444,0.6,2011-06-22,6147,0.5
0.65,0.307692307692308,0.6,2011-09-01,6147,0.5
0.65,0.307692307692308,0.6,2012-08-11,6147,0.5
0.65,0.33333333333333304,0.6,2012-10-26,6147,0.5
0.65,0.6,0.6,2014-07-05,6147,0.5
0.65,0.538461538461538,0.6,2014-08-06,6147,0.5
0.65,0.5,0.6,2015-03-02,6147,0.5
0.65,0.6,0.6,2017-07-05,6147,0.5
0.65,0.538461538461538,0.6,2017-08-06,6147,0.5
0.65,0.25,0.6,2009-06-02,6148,0.5
0.65,0.32,0.6,2010-06-02,6148,0.5
0.65,1.0,0.6,2014-05-08,6148,0.5
0.65,1.0,0.6,2017-05-08,6148,0.5
0.65,0.25,0.6,2009-06-02,6149,0.5
0.65,0.32,0.6,2010-06-02,6149,0.5
0.65,0.375,0.6,2011-06-02,6149,0.5
0.65,0.3,0.6,2012-06-02,6149,0.5
0.65,0.25,0.6,2009-06-02,6150,0.5
0.65,0.32,0.6,2010-06-02,6150,0.5
0.65,0.375,0.6,2011-06-02,6150,0.5
0.65,0.3,0.6,2012-06-02,6150,0.5
0.65,1.0,0.6,2014-02-18,6150,0.5
0.65,1.0,0.6,2015-06-16,6150,0.5
0.65,1.0,0.6,2017-02-18,6150,0.5
0.65,0.25,0.6,2009-06-02,6151,0.5
0.65,0.32,0.6,2010-06-02,6151,0.5
0.65,0.375,0.6,2011-06-02,6151,0.5
0.65,0.3,0.6,2012-06-02,6151,0.5
0.65,1.0,0.6,2014-02-18,6151,0.5
0.65,0.666666666666667,0.6,2015-03-18,6151,0.5
0.65,1.0,0.6,2017-02-18,6151,0.5
0.65,0.25,0.6,2009-06-02,6152,0.5
0.65,0.32,0.6,2010-06-02,6152,0.5
0.65,0.375,0.6,2011-06-02,6152,0.5
0.65,0.3,0.6,2012-06-02,6152,0.5
0.65,0.25,0.6,2009-06-02,6153,0.5
0.65,0.32,0.6,2010-06-02,6153,0.5
0.65,0.375,0.6,2011-06-02,6153,0.5
0.65,0.3,0.6,2012-06-02,6153,0.5
0.65,0.25,0.6,2009-06-02,6154,0.5
0.65,0.32,0.6,2010-06-02,6154,0.5
0.65,0.375,0.6,2011-06-02,6154,0.5
0.65,0.3,0.6,2012-06-02,6154,0.5
0.65,0.666666666666667,0.6,2013-09-14,6154,0.5
0.65,1.0,0.6,2014-08-04,6154,0.5
0.65,1.0,0.6,2017-08-04,6154,0.5
0.65,0.25,0.6,2009-06-02,6155,0.5
0.65,0.32,0.6,2010-06-02,6155,0.5
0.65,0.375,0.6,2011-06-02,6155,0.5
0.65,0.3,0.6,2012-06-02,6155,0.5
0.65,0.33333333333333304,0.6,2013-06-28,6155,0.5
0.65,0.6,0.6,2013-09-28,6155,0.5
0.65,0.25,0.6,2009-06-02,6156,0.5
0.65,0.32,0.6,2010-06-02,6156,0.5
0.65,0.375,0.6,2011-06-02,6156,0.5
0.65,0.3,0.6,2012-06-02,6156,0.5
0.65,0.25,0.6,2009-06-02,6157,0.5
0.65,0.32,0.6,2010-06-02,6157,0.5
0.65,0.666666666666667,0.6,2011-10-27,6157,0.5
0.65,0.25,0.6,2009-06-02,6158,0.5
0.65,0.32,0.6,2010-06-02,6158,0.5
0.65,0.30952380952381,0.6,2011-06-22,6158,0.5
0.65,0.338983050847458,0.6,2012-06-07,6158,0.5
0.65,0.288888888888889,0.6,2012-06-30,6158,0.5
0.65,0.363636363636364,0.6,2014-03-02,6158,0.5
0.65,0.695652173913043,0.6,2014-06-05,6158,0.5
0.65,0.666666666666667,0.6,2014-06-06,6158,0.5
0.65,0.363636363636364,0.6,2017-03-02,6158,0.5
0.65,0.695652173913043,0.6,2017-06-05,6158,0.5
0.65,0.666666666666667,0.6,2017-06-06,6158,0.5
0.65,0.25,0.6,2009-06-02,6159,0.5
0.65,0.32,0.6,2010-06-02,6159,0.5
0.65,0.3529411764705879,0.6,2011-06-21,6159,0.5
0.65,0.294117647058824,0.6,2011-08-31,6159,0.5
0.65,0.33333333333333304,0.6,2012-08-25,6159,0.5
0.65,0.39130434782608703,0.6,2014-03-04,6159,0.5
0.65,0.4615384615384621,0.6,2014-06-06,6159,0.5
0.65,0.6428571428571429,0.6,2014-07-05,6159,0.5
0.65,0.39130434782608703,0.6,2017-03-04,6159,0.5
0.65,0.4615384615384621,0.6,2017-06-06,6159,0.5
0.65,0.6428571428571429,0.6,2017-07-05,6159,0.5
0.65,0.25,0.6,2009-06-02,6160,0.5
0.65,0.32,0.6,2010-06-02,6160,0.5
0.65,0.666666666666667,0.6,2011-08-30,6160,0.5
0.65,0.33333333333333304,0.6,2011-10-28,6160,0.5
0.65,0.4,0.6,2012-06-08,6160,0.5
0.65,1.0,0.6,2013-02-10,6160,0.5
0.65,0.25,0.6,2009-06-02,6161,0.5
0.65,0.32,0.6,2010-06-02,6161,0.5
0.65,0.5,0.6,2012-11-10,6161,0.5
0.65,0.25,0.6,2009-06-02,6162,0.5
0.65,0.32,0.6,2010-06-02,6162,0.5
0.65,0.33333333333333304,0.6,2012-06-11,6162,0.5
0.65,0.4,0.6,2012-06-30,6162,0.5
0.65,1.0,0.6,2014-12-08,6162,0.5
